indicator_id,dimension,category_key,category_occurrence,categoria_spss,pct_spss,es_spss,ci_low_spss,ci_high_spss,cv_spss,n_unw_spss,categoria_r,pct_r,es_r,ci_low_r,ci_high_r,cv_r,n_unw_r,target_unw_r,base_unw_r,local_critical_r,cell_critical_r,pct_igual,es_igual,ci_low_igual,ci_high_igual,cv_igual,n_unw_igual,IGUAL,EXCEPCION_DOCUMENTADA,VALIDADO,estado_fila
VP_HOGAR,Departamento,ucayali,1,Ucayali,21.3,2.2,16.9,25.7,0.104,695.0,Ucayali,21.30103235178031,2.224555337949434,16.936137206143083,25.66592749741754,0.104434156110913,695.0,160,695,2.0226909200367604,2.026192463029109,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Desempeño escolar: expulsión de colegio,bin_0,1,No expulsado/a,28.42041609211929,0.66827710389347,27.10916101252514,29.73167117171344,0.0235139802924552,18493.0,0,28.420416092119083,0.6682771038934668,27.10916101252465,29.731671171713515,0.0235139802924552,18493.0,5162,18493,1.962142757779508,1.9622498268425952,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Desempeño escolar: expulsión de colegio,bin_1,1,Expulsado/a,32.17318230888704,4.1557493533338725,24.01900881209791,40.32735580567618,0.1291681162725998,314.0,1,32.17318230888706,4.155749353333875,24.01900881209612,40.32735580567799,0.1291681162725998,314.0,107,314,1.971896223633908,1.9954689314298435,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Desempeño escolar: repitencia de año,bin_0,1,No repitió,28.68971597546003,0.7037087305751569,27.30893898617608,30.07049296474398,0.0245282571349636,17802.0,0,28.68971597545995,0.7037087305751544,27.3089389861757,30.0704929647442,0.0245282571349635,17802.0,5007,17802,1.962142757779508,1.9622586711772017,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Desempeño escolar: repitencia de año,bin_1,1,Repitió,25.41438178637286,2.122217237677801,21.25028860302945,29.57847496971628,0.0835045784515494,1005.0,1,25.414381786372903,2.122217237677806,21.250288603028565,29.57847496971724,0.0835045784515494,1005.0,262,1005,1.9646355489631269,1.9730840773359009,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Discapacidad,bin_0,1,Sin discapacidad,27.46831246862489,0.738933574934919,26.01841930608654,28.91820563116325,0.0269013094917625,16778.0,0,27.468312468624905,0.7389335749349196,26.01841930608624,28.91820563116358,0.0269013094917625,16778.0,4550,16778,1.962142757779508,1.9622833497895968,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Discapacidad,bin_1,1,Con discapacidad,36.31078321642324,1.7209820532763138,32.93397074431936,39.68759568852712,0.0473958945754141,2029.0,1,36.31078321642326,1.7209820532763147,32.93397074431863,39.687595688527885,0.0473958945754141,2029.0,719,2029,1.9640483976635408,1.966431267062808,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Etnicidad,etnicidad_1,1,Indígena andino,27.6,1.1,25.4,29.8,0.04,5249.0,1,27.62620300734953,1.1165701568683213,25.435332960497632,29.817073054201444,0.0404170691343748,5249.0,1446,5249,1.9628366422266053,1.9642016147577697,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Etnicidad,etnicidad_3,1,Indígena amazónico,22.62983077824404,2.944903797863471,16.85150911891014,28.40815243757794,0.130133708321613,433.0,3,22.62983077824405,2.944903797863475,16.85150911890887,28.40815243757924,0.1301337083216131,433.0,120,433,1.978524491479245,1.9954689314298435,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Etnicidad,etnicidad_5,1,Afrodescendiente,30.7,2.0,26.8,34.7,0.066,1806.0,5,30.72278347357481,2.0150558874124846,26.768956157567448,34.67661078958217,0.0655883243504179,1806.0,514,1806,1.96362596651301,1.9676960046166048,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Etnicidad,etnicidad_6,1,No indígena ni afrodescendiente,29.4,1.0,27.3,31.4,0.035,8715.0,6,29.359857644194,1.0379748484745044,27.323202812502466,31.39651247588553,0.0353535381899158,8715.0,2477,8715,1.962322551204167,1.9628297018559573,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Etnicidad,etnicidad_9,1,No sabe,26.0,1.6,22.9,29.1,0.061,2604.0,9,25.98386166802353,1.5933822295126416,22.857418266010733,29.11030507003633,0.0613219947777624,2604.0,712,2604,1.9629115987173988,1.9657668396636967,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Exposición a discusiones entre cuidadores,bin_0,1,No es testigo,16.31313074449811,0.6153362608192152,15.10575315673283,17.52050833226339,0.0377203046096316,10229.0,0,16.313130744498203,0.6153362608192172,15.105753156732654,17.520508332263752,0.0377203046096315,10229.0,1610,10229,1.9621507915239005,1.9629790317490072,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Exposición a discusiones entre cuidadores,bin_1,1,Es testigo,42.82003944094085,0.9720237084845124,40.9127901609484,44.72728872093329,0.0227002058189406,8531.0,1,42.820039440940825,0.9720237084845108,40.91279016094797,44.727288720933686,0.0227002058189405,8531.0,3651,8531,1.9621649940614447,1.9624101027053704,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Lengua materna,idioma_1,1,Castellano,28.8,0.7,27.4,30.1,0.024,17498.0,1,28.77388032968797,0.687757458529611,27.42440201332525,30.123358646050686,0.0239021449540125,17498.0,4943,17498,1.9621649940614447,1.962343846216334,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Lengua materna,idioma_3,1,Quechua/Aymara,23.4,2.2,19.2,27.7,0.093,958.0,3,23.448896397776046,2.188864903705185,19.15403097921318,27.74376181633892,0.0933461799896383,958.0,228,958,1.967404973747932,1.9763456545938063,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Lengua materna,idioma_4,1,Otra lengua nativa,24.0,3.6,16.9,31.1,0.151,275.0,4,23.998866836557617,3.6231669794520047,16.88969598760001,31.10803768551522,0.1509724189949174,275.0,80,275,2.00957523712924,2.0369333434601016,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Nacional,national_single,1,Total,28.5,0.7,27.2,29.8,0.023,18807.0,Total,28.481212282665403,0.6543195160476389,27.21487246877439,29.782365615315253,0.0229737242064615,18807.0,5269,18807,1.962142757779508,1.9622454301924284,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Normas sobre castigo físico,bin_0,1,No justifica,26.96270031504429,0.8262618202805879,25.34145666835138,28.58394396173719,0.0306446242633777,9805.0,0,26.96270031504435,0.826261820280591,25.341456668351075,28.583943961737628,0.0306446242633777,9805.0,2517,9805,1.9621467672596704,1.9626210668528927,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Normas sobre castigo físico,bin_1,1,Justifica,30.7077498260865,0.869710559980218,29.00125354945733,32.41424610271567,0.0283221846245924,8548.0,1,30.70774982608639,0.8697105599802165,29.001253549456845,32.414246102715936,0.0283221846245924,8548.0,2605,8548,1.962144760676677,1.962515333482994,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Participación en decisiones del hogar,bin_0,1,Menor participación,51.59317628624846,1.7519341471074374,48.15563138739575,55.03072118510119,0.0339567026729927,2565.0,0,51.59317628624851,1.751934147107438,48.15563138739503,55.030721185102,0.0339567026729926,2565.0,1281,2565,1.962477488101132,1.9633155462838376,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Participación en decisiones del hogar,bin_1,1,Mayor participación,30.16428269430162,0.821500689235088,28.55238106640846,31.77618432219476,0.0272342192771677,8969.0,1,30.164282694301605,0.821500689235089,28.5523810664081,31.776184322195107,0.0272342192771678,8969.0,2682,8969,1.962144760676677,1.962523591959987,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Sexo,sexo_1,1,Mujer,34.3,1.0,32.4,36.2,0.0279999999999999,9608.0,1,34.29388975052434,0.9769593050393944,32.403356409541736,36.23559647194767,0.0284878534382194,9608.0,3276,9608,1.962202376365632,1.962390089689365,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Sexo,sexo_2,1,Hombre,22.4,0.8,20.9,23.9,0.035,9199.0,2,22.374649458476902,0.7756265032775471,20.889655986744405,23.93327096125165,0.0346654147461377,9199.0,1993,9199,1.9622476264013184,1.9628576665180693,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Te piden o te han ordenado no ir al colegio para ayudar a tu mamá o papá u otra persona en la casa u otro lugar,bin_0,1,No dejó de ir,27.07070173925393,0.6863165616522103,25.72405066826421,28.41735281024365,0.025352743651156,17420.0,0,27.070701739253806,0.6863165616522089,25.7240506682638,28.417352810243816,0.0253527436511561,17420.0,4632,17420,1.962142757779508,1.9622901727171849,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Te piden o te han ordenado no ir al colegio para ayudar a tu mamá o papá u otra persona en la casa u otro lugar,bin_1,1,Dejó de ir,46.44376395656344,2.296913523047161,41.93689172207163,50.95063619105525,0.0494558004643067,1387.0,1,46.443763956563465,2.2969135230471616,41.93689172207066,50.95063619105626,0.0494558004643066,1387.0,637,1387,1.9633345943574567,1.9655091229752475,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Tipo de hogar,hogar_1,1,Nuclear biparental,28.7730395567003,0.7444302293785537,27.31236117345335,30.23371793994724,0.0258724917786866,13464.0,1,28.7730395567004,0.7444302293785545,27.312361173453127,30.233717939947667,0.0258724917786865,13464.0,3846,13464,1.962142757779508,1.9623039397119733,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Tipo de hogar,hogar_2,1,Monoparental,29.9,1.2,27.5,32.4,0.0409999999999999,4397.0,2,29.93973413381183,1.2289279668431037,27.52818107067012,32.351287196953535,0.0410467227715038,4397.0,1257,4397,1.962322551204167,1.963620322372364,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Tipo de hogar,hogar_3,1,Sin figuras parentales,16.2,2.1,12.0,20.4,0.132,929.0,3,16.187033258322554,2.136474258301516,11.990485478700716,20.38358103794439,0.1319867713994501,929.0,161,929,1.9642398045825584,1.9799304050824225,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Área,area_1,1,Urbana,30.3,0.8,28.8,31.8,0.025,15576.0,1,30.26548481391908,0.761435592788438,28.7714394800137,31.75953014782446,0.0251585460292462,15576.0,4494,15576,1.9630738928941311,1.9631278115521544,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Área,area_2,1,Rural,21.8,1.0,19.8,23.7,0.046,3231.0,2,21.76840452106468,0.9999998050866088,19.806262145733072,23.73054689639629,0.0459381303815324,3231.0,775,3231,1.967850227366019,1.9689223241414533,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Área y sexo,area_1_sexo_1,1,Urbana - Mujer,36.0,1.2,33.7,38.2,0.032,7990.0,Urbano Mujer,35.967030838635324,1.1501235391953322,33.710324265651465,38.22373741161918,0.0319771610938727,7990.0,2791,7990,1.9631967955598617,1.963296712290151,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Área y sexo,area_1_sexo_2,1,Urbana - Hombre,24.1,0.9,22.4,25.9,0.038,7586.0,Urbano Hombre,24.1437946262333,0.9132159867725248,22.35193449149912,25.93565476096748,0.0378240455118962,7586.0,1703,7586,1.9632873744486168,1.9637187026107807,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Área y sexo,area_2_sexo_1,1,Rural - Mujer,27.7,1.5,24.7,30.6,0.054,1618.0,Rural Mujer,27.66766797252376,1.504927630651905,24.714785121057847,30.620550823989667,0.0543930060222791,1618.0,485,1618,1.967850227366019,1.9698151341354369,True,True,True,True,True,True,True,False,True,EN_AMBOS
VP_HOGAR,Área y sexo,area_2_sexo_2,1,Rural - Hombre,16.1,1.2,13.7,18.4,0.075,1613.0,Rural Hombre,16.058064096941475,1.205481894486797,13.692736528039887,18.423391665843067,0.0750701882374726,1613.0,290,1613,1.9678765312856947,1.974534575858472,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,amazonas,1,Amazonas,6.644032066,1.602778443,3.5,9.8,0.2412358079,905.0,Amazonas,6.644032065991182,1.602778443176066,3.49915195138815,9.788912180594217,0.2412358079034884,905.0,63,905,2.000995378088267,2.0345152974493383,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,ancash,1,Áncash,7.03011739,1.179523071,4.7,9.3,0.167781419,698.0,Áncash,7.030117390022837,1.1795230714391454,4.715724737764678,9.344510042280998,0.1677814190006454,698.0,49,698,2.016692199227824,2.0555294386428726,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,apurimac,1,Apurímac,10.77536792,1.892511042,7.1,14.5,0.1756330786,685.0,Apurímac,10.77536792487436,1.892511041768376,7.06199109025079,14.48874475949793,0.1756330786069601,685.0,65,685,2.016692199227824,2.039513446396408,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,arequipa,1,Arequipa,5.138602118,1.025248131,3.1,7.2,0.1995188785,757.0,Arequipa,5.138602118199352,1.0252481314907629,3.12691892206778,7.150285314330926,0.1995188784630062,757.0,40,757,2.0226909200367604,2.068657610419048,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,ayacucho,1,Ayacucho,7.547611322,2.174054903,3.3,11.8,0.2880454239,641.0,Ayacucho,7.547611321623969,2.174054902730245,3.2818052392167854,11.813417404031153,0.2880454239212822,641.0,40,641,2.0210753903062733,2.0595385527532977,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,cajamarca,1,Cajamarca,6.609559854,1.14268137,4.4,8.9,0.1728831260999999,774.0,Cajamarca,6.609559854316151,1.1426813695377025,4.367455880628178,8.851663828004124,0.1728831260664827,774.0,54,774,2.004044783289145,2.039513446396408,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,callao,1,Callao,2.068527332,0.6928208913,0.7,3.4,0.3349343663999999,610.0,Callao,2.068527332022459,0.6928208913473546,0.7091138376269035,3.427940826418014,0.334934366407411,610.0,11,610,2.0422724563012378,2.262157162798205,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,cusco,1,Cusco,5.638227306,1.050652303,3.6,7.7,0.1863444387999999,715.0,Cusco,5.63822730610259,1.0506523032344566,3.576697498366741,7.699757113838437,0.1863444388092109,715.0,36,715,2.016692199227824,2.073873067904026,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,huancavelica,1,Huancavelica,8.822153181,2.063384441,4.8,12.9,0.2338867166,755.0,Huancavelica,8.822153180626941,2.0633844410871505,4.773498343032872,12.87080801822101,0.2338867166371869,755.0,60,755,2.0057459953178687,2.0369333434601016,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,huanuco,1,Huánuco,5.474381735,1.12835772,3.3,7.7,0.2061160099,677.0,Huánuco,5.474381735077754,1.1283577199973929,3.260382806600272,7.688380663555237,0.206116009917121,677.0,45,677,2.016692199227824,2.068657610419048,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,ica,1,Ica,2.925942858,0.755057116,1.4,4.4,0.258056002,714.0,Ica,2.9259428580768865,0.7550571160458917,1.4444130061175586,4.407472710036214,0.2580560020034577,714.0,23,714,2.026192463029109,2.144786687917804,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,junin,1,Junín,9.673443737,1.352614178,7.0,12.3,0.1398275749,683.0,Junín,9.67344373687727,1.3526141782892245,7.019421622877188,12.327465850877353,0.1398275748617594,683.0,65,683,2.0226909200367604,2.0452296421327034,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,la libertad,1,La Libertad,4.407825356,1.190203022,2.1,6.7,0.2700204580999999,675.0,La Libertad,4.407825356379521,1.1902030218974613,2.072477116676133,6.743173596082911,0.2700204580870837,675.0,35,675,2.0226909200367604,2.093024054408309,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,lambayeque,1,Lambayeque,2.571787573,0.5665454579,1.5,3.7,0.2202924781999999,642.0,Lambayeque,2.5717875730563806,0.5665454578827298,1.4601445059189069,3.6834306401938544,0.2202924782039568,642.0,23,642,2.0301079282503425,2.1009220402410382,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,lima metropolitana,1,Lima Metropolitana,0.8507707013,0.3307640762,0.2,1.5,0.3887816961,795.0,Lima Metropolitana,0.8507707012907676,0.3307640762303438,0.2017643645817695,1.499777037999766,0.388781696088637,795.0,12,795,2.0210753903062733,2.262157162798205,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,loreto,1,Loreto,4.850626754,1.061066138,2.8,6.9,0.2187482549,671.0,Loreto,4.850626753807222,1.06106613761587,2.768663516359168,6.932589991255276,0.2187482549101612,671.0,32,671,2.019540970441376,2.1009220402410382,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,madre de dios,1,Madre de Dios,9.651365396,1.289031459,7.1,12.2,0.133559492,631.0,Madre de Dios,9.6513653962108,1.289031459462095,7.1221016534773005,12.1806291389443,0.1335594920039167,631.0,54,631,2.0301079282503425,2.0595385527532977,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,moquegua,1,Moquegua,5.457801398,1.115196659,3.3,7.6,0.2043307511,663.0,Moquegua,5.457801398215232,1.1151966591709992,3.2696263499229543,7.64597644650751,0.2043307511218129,663.0,32,663,2.0301079282503425,2.063898561628025,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,pasco,1,Pasco,12.942957,1.670771961,9.7,16.2,0.1290873455,970.0,Pasco,12.942956999934548,1.6707719614926977,9.66466389579059,16.221250104078507,0.1290873454575447,970.0,132,970,1.999623584994939,2.0128955989194286,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,piura,1,Piura,3.284376994,0.7612922514,1.8,4.8,0.2317919815,656.0,Piura,3.284376993989693,0.7612922513649016,1.790612916420395,4.778141071558991,0.2317919814802145,656.0,22,656,2.026192463029109,2.119905299221254,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,puno,1,Puno,11.46978418,1.424952028,8.7,14.3,0.1242352956,969.0,Puno,11.469784182320351,1.424952027810536,8.673824880768684,14.26574348387202,0.1242352955522015,969.0,107,969,2.000995378088267,2.0085591121007607,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,region lima,1,Región Lima,5.353115976,0.7845078054,3.8,6.9,0.1465516176,678.0,Región Lima,5.353115976159756,0.7845078054136151,3.8137996673459367,6.892432284973577,0.1465516175826269,678.0,33,678,2.026192463029109,2.073873067904026,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,san martin,1,San Martín,6.14513458,1.426241988,3.3,8.9,0.2320928808,644.0,San Martín,6.145134579820589,1.4262419875606325,3.346644193087444,8.943624966553736,0.2320928808042919,644.0,31,644,2.0226909200367604,2.07961384472768,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,tacna,1,Tacna,3.122466387,0.7290390467,1.7,4.6,0.2334817917,656.0,Tacna,3.122466387260431,0.7290390467039153,1.691987701631867,4.552945072888995,0.2334817917266852,656.0,24,656,2.0345152974493383,2.119905299221254,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,tumbes,1,Tumbes,5.347066714,0.9553623215,3.5,7.2,0.1786703575,676.0,Tumbes,5.347066714306283,0.9553623214763096,3.4725094541661243,7.221623974446442,0.1786703575102589,676.0,35,676,2.0301079282503425,2.0595385527532977,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Departamento,ucayali,1,Ucayali,6.364869413,1.848162389,2.7,10.0,0.2903692549,687.0,Ucayali,6.364869413139377,1.8481623887280911,2.7385109668960768,9.991227859382676,0.2903692548527107,687.0,38,687,2.0226909200367604,2.068657610419048,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Discapacidad,bin_0,1,No,4.394358534,0.2553026651,3.9,4.9,0.05809782318,16624.0,0,4.394358534355675,0.2553026651257689,3.892915331496781,4.895801737214568,0.0580978231816496,16624.0,1020,16624,1.962142757779508,1.9641126841032743,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Discapacidad,bin_1,1,Sí,5.513169686,0.7562943224,4.0,7.0,0.1371795837,2003.0,1,5.513169685533824,0.756294322355323,4.011319048021178,7.015020323046469,0.1371795837047764,2003.0,141,2003,1.9640483976635408,1.9858018143458231,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Etnicidad,etnicidad_1,1,Indígena andino,6.598969237,0.5275643468,5.6,7.6,0.07994647767,5188.0,1,6.598969237039368,0.5275643467840853,5.563812674734297,7.634125799344438,0.0799464776745614,5188.0,398,5188,1.9628366422266053,1.969384804220603,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Etnicidad,etnicidad_3,1,Indígena amazónico/nativo,7.161684818,1.956088132,3.3,11.0,0.2731323958,430.0,3,7.161684817933218,1.9560881321942027,3.32356065576992,10.999808980096518,0.2731323957871002,430.0,31,430,1.978524491479245,2.144786687917804,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Etnicidad,etnicidad_5,1,Afrodescendiente,3.932428981,0.5755845464,2.8,5.1,0.1463687073,1796.0,5,3.9324289810208977,0.5755845463731722,2.803049931864974,5.06180803017682,0.1463687072674723,1796.0,96,1796,1.96362596651301,2.0002978220142595,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Etnicidad,etnicidad_6,1,No indígena ni afrodescendiente,3.350303455,0.2905138544,2.8,3.9,0.0867126988,8658.0,6,3.35030345489382,0.2905138543754859,2.78027379949635,3.920333110291291,0.0867126988007995,8658.0,449,8658,1.962322551204167,1.967475658027488,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Etnicidad,etnicidad_9,1,No sabe,5.437610812,0.7409468683,4.0,6.9,0.1362633138,2555.0,9,5.437610811555411,0.7409468683485071,3.983767279925981,6.89145434318484,0.1362633138020706,2555.0,187,2555,1.9629115987173988,1.97838040544701,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Lengua materna,idioma_1,1,Castellano,4.277075743,0.2558617753,3.8,4.8,0.05982166103,17333.0,1,4.277075742880621,0.2558617753047695,3.77503841347376,4.7791130722874815,0.059821661033397,17333.0,1049,17333,1.9621649940614447,1.964041377496348,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Lengua materna,idioma_3,1,Quechua/Aymara,9.825128381,1.26967304,7.3,12.3,0.1292271195,947.0,3,9.825128381244843,1.2696730396995128,7.333848621650551,12.316408140839137,0.1292271195278412,947.0,91,947,1.967404973747932,2.000995378088267,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Lengua materna,idioma_4,1,Otra lengua nativa,6.60614172,2.085106535,2.5,10.7,0.3156315173,273.0,4,6.60614171980562,2.0851065346421334,2.5148650336588307,10.697418405952408,0.3156315173183245,273.0,19,273,2.00957523712924,2.306004135204166,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Nacional,national_single,1,Total,4.522468553,0.2565658509,4.0,5.0,0.05673137311,18627.0,Total,4.522468553401304,0.2565658508966229,4.018642334429787,5.026294772372822,0.0567313731133989,18627.0,1161,18627,1.962142757779508,1.963730625922319,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Sexo,sexo_1,1,Mujer,2.779296051,0.231708236,2.3,3.2,0.08336939706,9546.0,1,2.7792960505641284,0.2317082359862848,2.3246514134057743,3.233940687722482,0.0833693970598252,9546.0,375,9546,1.962202376365632,1.9682932552437893,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Sexo,sexo_2,1,Hombre,6.35978522,0.4124105961,5.6,7.2,0.06484662326,9081.0,2,6.359785219617622,0.4124105961318149,5.550576755186052,7.168993684049192,0.0648466232569738,9081.0,786,9081,1.9622476264013184,1.964857173172489,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Tipo de hogar,hogar_1,1,Biparental,4.564677357,0.2992455629,4.0,5.2,0.06555678299,13331.0,1,4.564677356804764,0.2992455628890404,3.977514842784381,5.151839870825146,0.0655567829877268,13331.0,814,13331,1.962142757779508,1.9647582832370232,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Tipo de hogar,hogar_2,1,Monoparental,4.122050387,0.397321472,3.3,4.9,0.09638928074,4358.0,2,4.122050387133781,0.3973214719813389,3.3423775025871647,4.901723271680396,0.0963892807379319,4358.0,280,4358,1.962322551204167,1.97143465852024,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Tipo de hogar,hogar_3,1,Sin figuras parentales,5.950787474,1.08342765,3.8,8.1,0.1820645847999999,921.0,3,5.950787473914891,1.0834276503983775,3.822675757617041,8.078899190212741,0.1820645847541274,921.0,65,921,1.9642398045825584,2.019540970441376,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Área,area_1,1,Urbano,3.950352223,0.2661141997,3.4,4.5,0.06736467653,15433.0,1,3.95035222280521,0.2661141996882678,3.42745951142917,4.47324493418125,0.0673646765349181,15433.0,940,15433,1.9630738928941311,1.9649184898384544,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Área,area_2,1,Rural,6.681254052,0.6339392105,5.4,7.9,0.09488326675,3194.0,2,6.6812540520855626,0.6339392104736127,5.426989798054504,7.935518306116621,0.0948832667537507,3194.0,221,3194,1.967850227366019,1.978524491479245,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Área y sexo,area_1_sexo_1,1,Urbano Mujer,2.341270501,0.2201116616,1.9,2.8,0.09401376795,7942.0,Urbano Mujer,2.341270501327834,0.2201116616191335,1.9093799985790367,2.773161004076631,0.0940137679496234,7942.0,299,7942,1.9631967955598617,1.9710074720044708,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Área y sexo,area_1_sexo_2,1,Urbano Hombre,5.683502073,0.4326025073,4.8,6.5,0.07611548334,7491.0,Urbano Hombre,5.683502072918239,0.4326025073194426,4.834674196184138,6.532329949652341,0.0761154833356679,7491.0,641,7491,1.9632873744486168,1.9663442972793104,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Área y sexo,area_2_sexo_1,1,Rural Mujer,4.518799165,0.6957950664,3.2,5.9,0.1539778691,1604.0,Rural Mujer,4.518799164580231,0.6957950664128899,3.153549914119468,5.884048415040994,0.1539778691354,1604.0,76,1604,1.967850227366019,2.0085591121007607,True,True,True,True,True,True,True,False,True,EN_AMBOS
justifica_castigo_docente,Área y sexo,area_2_sexo_2,1,Rural Hombre,8.781630178,1.027430014,6.8,10.8,0.1169976409,1590.0,Rural Hombre,8.78163017798145,1.0274300140885375,6.765665816712327,10.797594539250571,0.1169976409009634,1590.0,145,1590,1.9678765312856947,1.98608631695113,True,True,True,True,True,True,True,False,True,EN_AMBOS
